constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate,auto_return_candidate,auto_return_party,auto_return_reason
Dublin Central,4,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,4,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,4,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,4,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,4,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,marylou mcdonald,Mary Lou McDonald,TRUE,SF,"5,854",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,paschal donohoe,Paschal Donohoe,TRUE,FG,"3,393",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,mary fitzpatrick,Mary Fitzpatrick,FALSE,FF,"2,632",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,christy burke,Christy Burke,FALSE,IND,"2,452",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,gary gannon,Gary Gannon,FALSE,SD,"2,601",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,joe costello,Joe Costello,TRUE,LAB,"2,245",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,maureen osullivan,Maureen O'Sullivan,TRUE,IND,"2,181",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,cieran perry,Cieran Perry,FALSE,IND,"1,333",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,diana odwyer,Diana O'Dwyer,FALSE,AAA-PBP,909,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,ian noel smyth,Ian Noel Smyth,FALSE,GP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,5,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,marylou mcdonald,Mary Lou McDonald,TRUE,SF,"6,016",elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,paschal donohoe,Paschal Donohoe,TRUE,FG,"3,405",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,mary fitzpatrick,Mary Fitzpatrick,FALSE,FF,"2,655",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,christy burke,Christy Burke,FALSE,IND,"2,503",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,gary gannon,Gary Gannon,FALSE,SD,"2,832",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,joe costello,Joe Costello,TRUE,LAB,"2,281",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,maureen osullivan,Maureen O'Sullivan,TRUE,IND,"2,377",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,cieran perry,Cieran Perry,FALSE,IND,"1,492",eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,diana odwyer,Diana O'Dwyer,FALSE,AAA-PBP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,ian noel smyth,Ian Noel Smyth,FALSE,GP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,6,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,marylou mcdonald,Mary Lou McDonald,TRUE,SF,"6,016",elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,paschal donohoe,Paschal Donohoe,TRUE,FG,"3,480",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,mary fitzpatrick,Mary Fitzpatrick,FALSE,FF,"2,810",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,christy burke,Christy Burke,FALSE,IND,"2,822",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,gary gannon,Gary Gannon,FALSE,SD,"3,117",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,joe costello,Joe Costello,TRUE,LAB,"2,345",eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,maureen osullivan,Maureen O'Sullivan,TRUE,IND,"2,792",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,cieran perry,Cieran Perry,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,diana odwyer,Diana O'Dwyer,FALSE,AAA-PBP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,ian noel smyth,Ian Noel Smyth,FALSE,GP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,7,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,marylou mcdonald,Mary Lou McDonald,TRUE,SF,"6,016",elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,paschal donohoe,Paschal Donohoe,TRUE,FG,"4,478",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,mary fitzpatrick,Mary Fitzpatrick,FALSE,FF,"2,978",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,christy burke,Christy Burke,FALSE,IND,"3,066",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,gary gannon,Gary Gannon,FALSE,SD,"3,514",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,joe costello,Joe Costello,TRUE,LAB,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,maureen osullivan,Maureen O'Sullivan,TRUE,IND,"3,181",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,cieran perry,Cieran Perry,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,diana odwyer,Diana O'Dwyer,FALSE,AAA-PBP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,ian noel smyth,Ian Noel Smyth,FALSE,GP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,8,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,marylou mcdonald,Mary Lou McDonald,TRUE,SF,,elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,paschal donohoe,Paschal Donohoe,TRUE,FG,"4,481",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,mary fitzpatrick,Mary Fitzpatrick,FALSE,FF,"2,984",eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,christy burke,Christy Burke,FALSE,IND,"3,083",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,gary gannon,Gary Gannon,FALSE,SD,"3,549",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,joe costello,Joe Costello,TRUE,LAB,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,maureen osullivan,Maureen O'Sullivan,TRUE,IND,"3,214",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,cieran perry,Cieran Perry,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,diana odwyer,Diana O'Dwyer,FALSE,AAA-PBP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,ian noel smyth,Ian Noel Smyth,FALSE,GP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,9,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,marylou mcdonald,Mary Lou McDonald,TRUE,SF,,elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,paschal donohoe,Paschal Donohoe,TRUE,FG,"5,127",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,mary fitzpatrick,Mary Fitzpatrick,FALSE,FF,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,christy burke,Christy Burke,FALSE,IND,"3,658",eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,gary gannon,Gary Gannon,FALSE,SD,"3,931",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,joe costello,Joe Costello,TRUE,LAB,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,maureen osullivan,Maureen O'Sullivan,TRUE,IND,"3,923",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,cieran perry,Cieran Perry,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,diana odwyer,Diana O'Dwyer,FALSE,AAA-PBP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,ian noel smyth,Ian Noel Smyth,FALSE,GP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,10,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,marylou mcdonald,Mary Lou McDonald,TRUE,SF,,elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,paschal donohoe,Paschal Donohoe,TRUE,FG,"5,447",elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,mary fitzpatrick,Mary Fitzpatrick,FALSE,FF,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,christy burke,Christy Burke,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,gary gannon,Gary Gannon,FALSE,SD,"4,948",running,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,joe costello,Joe Costello,TRUE,LAB,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,maureen osullivan,Maureen O'Sullivan,TRUE,IND,"5,269",elected,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,cieran perry,Cieran Perry,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,diana odwyer,Diana O'Dwyer,FALSE,AAA-PBP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,ian noel smyth,Ian Noel Smyth,FALSE,GP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,eilis ryan,Éilis Ryan,FALSE,WP,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,cormac mckay,Cormac McKay,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,kerry guinan,Kerry Guinan,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Central,11,williamdj gorman,William DJ Gorman,FALSE,IND,,eliminated,3,5922,23990,23686,304,46028,NONE,NONE,NONE
Dublin Fingal,1,darragh obrien,Darragh O'Brien,FALSE,FF,"10,826",elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,clare daly,Clare Daly,TRUE,I4C,"9,480",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,alan farrell,Alan Farrell,TRUE,FG,"7,514",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,brendan ryan,Brendan Ryan,TRUE,LAB,"6,009",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,louise oreilly,Louise O'Reilly,FALSE,SF,"5,228",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,james reilly,James Reilly,TRUE,FG,"4,666",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,lorraine cliffordlee,Lorraine Clifford-Lee,FALSE,FF,"3,359",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,barry martin,Barry Martin,FALSE,I4C,"2,412",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,joe obrien,Joe O'Brien,FALSE,GP,"2,783",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,tony murphy,Tony Murphy,FALSE,IA,"2,503",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,gerry molloy,Gerry Molloy,FALSE,REN,"2,091",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,terry kelleher,Terry Kelleher,FALSE,AAA-PBP,"2,067",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,roslyn fuller,Roslyn Fuller,FALSE,IND,772,running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,marcus debrun,Marcus de Brun,FALSE,IND,627,running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,1,fergal oconnell,Fergal O'Connell,FALSE,IND,51,running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,darragh obrien,Darragh O'Brien,FALSE,FF,,elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,clare daly,Clare Daly,TRUE,I4C,"9,552",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,alan farrell,Alan Farrell,TRUE,FG,"7,563",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,brendan ryan,Brendan Ryan,TRUE,LAB,"6,054",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,louise oreilly,Louise O'Reilly,FALSE,SF,"5,246",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,james reilly,James Reilly,TRUE,FG,"4,699",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,lorraine cliffordlee,Lorraine Clifford-Lee,FALSE,FF,"3,788",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,barry martin,Barry Martin,FALSE,I4C,"2,424",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,joe obrien,Joe O'Brien,FALSE,GP,"2,802",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,tony murphy,Tony Murphy,FALSE,IA,"2,520",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,gerry molloy,Gerry Molloy,FALSE,REN,"2,139",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,terry kelleher,Terry Kelleher,FALSE,AAA-PBP,"2,076",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,roslyn fuller,Roslyn Fuller,FALSE,IND,775,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,marcus debrun,Marcus de Brun,FALSE,IND,633,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,2,fergal oconnell,Fergal O'Connell,FALSE,IND,52,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,darragh obrien,Darragh O'Brien,FALSE,FF,,elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,clare daly,Clare Daly,TRUE,I4C,"9,827",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,alan farrell,Alan Farrell,TRUE,FG,"7,627",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,brendan ryan,Brendan Ryan,TRUE,LAB,"6,125",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,louise oreilly,Louise O'Reilly,FALSE,SF,"5,314",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,james reilly,James Reilly,TRUE,FG,"4,735",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,lorraine cliffordlee,Lorraine Clifford-Lee,FALSE,FF,"3,871",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,barry martin,Barry Martin,FALSE,I4C,"2,694",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,joe obrien,Joe O'Brien,FALSE,GP,"2,964",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,tony murphy,Tony Murphy,FALSE,IA,"2,679",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,gerry molloy,Gerry Molloy,FALSE,REN,"2,219",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,terry kelleher,Terry Kelleher,FALSE,AAA-PBP,"2,210",eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,roslyn fuller,Roslyn Fuller,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,marcus debrun,Marcus de Brun,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,3,fergal oconnell,Fergal O'Connell,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,darragh obrien,Darragh O'Brien,FALSE,FF,,elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,clare daly,Clare Daly,TRUE,I4C,"10,566",elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,alan farrell,Alan Farrell,TRUE,FG,"7,664",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,brendan ryan,Brendan Ryan,TRUE,LAB,"6,193",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,louise oreilly,Louise O'Reilly,FALSE,SF,"5,621",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,james reilly,James Reilly,TRUE,FG,"4,767",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,lorraine cliffordlee,Lorraine Clifford-Lee,FALSE,FF,"3,937",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,barry martin,Barry Martin,FALSE,I4C,"3,126",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,joe obrien,Joe O'Brien,FALSE,GP,"3,105",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,tony murphy,Tony Murphy,FALSE,IA,"2,863",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,gerry molloy,Gerry Molloy,FALSE,REN,"2,326",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,terry kelleher,Terry Kelleher,FALSE,AAA-PBP,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,roslyn fuller,Roslyn Fuller,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,marcus debrun,Marcus de Brun,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,4,fergal oconnell,Fergal O'Connell,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,darragh obrien,Darragh O'Brien,FALSE,FF,,elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,clare daly,Clare Daly,TRUE,I4C,,elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,alan farrell,Alan Farrell,TRUE,FG,"7,672",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,brendan ryan,Brendan Ryan,TRUE,LAB,"6,210",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,louise oreilly,Louise O'Reilly,FALSE,SF,"5,719",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,james reilly,James Reilly,TRUE,FG,"4,769",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,lorraine cliffordlee,Lorraine Clifford-Lee,FALSE,FF,"3,953",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,barry martin,Barry Martin,FALSE,I4C,"3,404",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,joe obrien,Joe O'Brien,FALSE,GP,"3,125",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,tony murphy,Tony Murphy,FALSE,IA,"2,896",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,gerry molloy,Gerry Molloy,FALSE,REN,"2,355",eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,terry kelleher,Terry Kelleher,FALSE,AAA-PBP,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,roslyn fuller,Roslyn Fuller,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,marcus debrun,Marcus de Brun,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,5,fergal oconnell,Fergal O'Connell,FALSE,IND,,eliminated,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,darragh obrien,Darragh O'Brien,FALSE,FF,,elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,clare daly,Clare Daly,TRUE,I4C,,elected,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,alan farrell,Alan Farrell,TRUE,FG,"8,082",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,brendan ryan,Brendan Ryan,TRUE,LAB,"6,358",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,louise oreilly,Louise O'Reilly,FALSE,SF,"5,858",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,james reilly,James Reilly,TRUE,FG,"4,955",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,lorraine cliffordlee,Lorraine Clifford-Lee,FALSE,FF,"4,339",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
Dublin Fingal,6,barry martin,Barry Martin,FALSE,I4C,"3,649",running,5,10065,60850,60388,462,93486,NONE,NONE,NONE
